# Rime user dictionary
#@/db_name	luna_pinyin.userdb.kct
#@/db_type	userdb
#@/rime_version	0.9.7
#@/tick	6507
#@/user_id	39450050-b813-48cb-bd0a-6ded5e51c872
neng bu lao 	能不老	c=1 d=1 t=1164
neng bu neng 	能不能	c=1 d=1 t=2301
neng gan 	能幹	c=1 d=1 t=2912
neng gou 	能夠	c=1 d=1 t=4445
neng li 	能力	c=1 d=1 t=5761
neng liang 	能量	c=1 d=1 t=4995
neng rang 	能讓	c=1 d=1 t=5412
neng tian shang 	能填上	c=1 d=1 t=5374
neng xie 	能寫	c=1 d=1 t=589
neng yong 	能用	c=0 d=0.1 t=5157
ni 	你	c=27 d=0.275729 t=6420
ni bu 	你不	c=0 d=0.100375 t=3510
ni bu ren wei 	你不認爲	c=1 d=1 t=2394
ni bu shi 	你不是	c=2 d=0.100011 t=5542
ni bu shi ren 	你不是人	c=1 d=1 t=5543
ni bu zhi dao 	你不知道	c=2 d=1.00002 t=5663
ni cai 	你才	c=0 d=0.1 t=5541
ni cai xiang qi lai 	你才想起來	c=1 d=1 t=5542
ni da ye wo 	你大爺我	c=1 d=1 t=121
ni de 	你的	c=2 d=0.278968 t=5642
ni de hao you 	你的好友	c=1 d=1 t=5643
ni dei 	你得	c=1 d=1 t=2680
ni dui 	你對	c=1 d=1 t=3759
ni gan bu gan 	你敢不敢	c=1 d=1 t=5526
ni gen 	你跟	c=1 d=1 t=3023
ni hai hui 	你還會	c=1 d=1 t=4471
ni hai you ji hui 	你還有機會	c=1 d=1 t=5424
ni hao 	你好	c=3 d=2.98506 t=565
ni jiu 	你就	c=0 d=0.1 t=2718
ni jiu shi 	你就是	c=1 d=1 t=6231
ni jiu zhi dao 	你就知道	c=1 d=1 t=2719
ni kan 	你看	c=1 d=1 t=4913
ni kan kan 	你看看	c=1 d=1 t=4920
ni ke yi 	你可以	c=1 d=1 t=5879
ni mei 	你沒	c=1 d=0.101165 t=2812
ni mei kan cuo 	你沒看錯	c=1 d=1 t=2813
ni men 	你們	c=9 d=0.103001 t=6184
ni men duo da le a wei 	你們多大了啊餵	c=1 d=1 t=2015
ni men ke shi zai 	你們可是在	c=1 d=1 t=1088
ni men lao shi 	你們老師	c=1 d=1 t=2245
ni men wei shen me 	你們爲什麼	c=1 d=1 t=3039
ni men xian zai 	你們現在	c=1 d=1 t=6185
ni men xu yao 	你們需要	c=1 d=1 t=4229
ni men zhe bang 	你們這幫	c=1 d=1 t=2869
ni na bian 	你那邊	c=1 d=1 t=862
ni shi 	你是	c=0 d=0.1 t=4319
ni shi mei 	你是沒	c=1 d=1 t=4320
ni shuo 	你說	c=1 d=1.01503 t=5843
ni shuo ne 	你說呢	c=1 d=1 t=5465
ni ta ma 	你他媽	c=1 d=1 t=1582
ni xian zai 	你現在	c=1 d=1 t=6339
ni xu yao 	你需要	c=7 d=1 t=6265
ni yao 	你要	c=4 d=1.4547 t=5502
ni yao me 	你要麼	c=1 d=1 t=5503
ni yao shi 	你要是	c=1 d=1 t=511
ni yao shuo 	你要說	c=1 d=1 t=2606
ni ye 	你也	c=1 d=0.100321 t=2957
ni ye zhi dao 	你也知道	c=1 d=1 t=2958
ni yi ge 	你一個	c=1 d=1 t=2653
ni ying gai kao lv 	你應該考慮	c=1 d=1 t=4887
ni zai 	你在	c=0 d=0.1 t=894
ni zai gan shen me 	你在幹什麼	c=2 d=1.00081 t=2318
ni zen me 	你怎麼	c=1 d=1 t=4970
ni zhe shi yao 	你這是要	c=1 d=1 t=1338
ni zhi xu yao 	你只需要	c=1 d=1 t=4612
nian 	年	c=3 d=1 t=5967
nian dai 	年代	c=2 d=1.97531 t=3476
nian di 	年底	c=1 d=1 t=2379
nian ling 	年齡	c=2 d=0.100001 t=3744
nian nian 	年年	c=1 d=1 t=4466
nian qian 	年前	c=0 d=0.1 t=2323
nian tou 	年頭	c=1 d=1 t=2108
niang 	娘	c=0 d=0.1 t=2705
niang niang 	娘娘	c=1 d=1 t=1337
nie chi lei 	齧齒類	c=1 d=1 t=845
nin 	您	c=1 d=1 t=3684
nin de 	您的	c=0 d=0.1 t=5517
nin de hao you 	您的好友	c=1 d=1 t=5518
niu dun 	牛頓	c=0 d=0.1 t=5906
niu dun di san ding lv 	牛頓第三定律	c=1 d=1 t=5907
niu shi kuai 	牛屎塊	c=1 d=1 t=4954
nong ge 	弄個	c=1 d=1 t=2222
nong hang 	農行	c=0 d=0.1 t=4321
nong hang de 	農行的	c=1 d=1 t=4322
nuo ji ya 	諾基亞	c=2 d=1 t=4613
nv 	女	c=1 d=0.101003 t=2905
nv de 	女的	c=1 d=1 t=2686
nv han zi 	女漢子	c=1 d=1 t=2906
nv wu shen 	女武神	c=1 d=1 t=3838
nv zhu 	女主	c=3 d=1.00152 t=5627
nve 	虐	c=1 d=1 t=6254
o 	哦	c=2 d=1.10593 t=4806
o ye 	哦也	c=1 d=0.980199 t=6507
ou 	歐	c=2 d=1.97531 t=5539
ou feng 	歐風	c=1 d=1 t=3213
ou la 	歐拉	c=1 d=1 t=1806
ou shi 	歐式	c=1 d=1 t=2018
pa le 	趴了	c=1 d=1 t=2129
pa shen me 	怕什麼	c=1 d=1 t=876
pai 	拍	c=2 d=0.207717 t=2655
pai 	排	c=0 d=0.1 t=1111
pai ban 	排版	c=3 d=1.8825 t=5289
pai chu 	排除	c=0 d=0.1 t=3096
pai chu zai wai 	排除在外	c=1 d=1 t=3097
pai hang bang 	排行榜	c=1 d=1 t=251
pai nao men 	拍腦門	c=1 d=1 t=2656
pai xu 	排序	c=0 d=0.1 t=1050
pan 	盤	c=0 d=0.1 t=4847
pang ci 	胖次	c=1 d=1 t=4202
pao 	炮	c=0 d=0.1 t=2913
pao 	跑	c=2 d=0.1 t=6235
pao chu qu 	拋出去	c=1 d=1 t=1942
pao guang 	拋光	c=1 d=1 t=5181
pao jie 	炮姐	c=1 d=1 t=4851
pei he 	配合	c=1 d=1 t=6317
pei le 	配了	c=0 d=0.1 t=650
pei le yi ba 	配了一把	c=1 d=1 t=651
pei shang 	配上	c=1 d=1 t=4163
pei tu 	配圖	c=1 d=1 t=2708
pei zhi 	配置	c=3 d=1 t=6507
peng zhuang 	碰撞	c=1 d=1.0419 t=4438
pi pei 	匹配	c=1 d=1 t=4674
pi shen 	皮神	c=1 d=1 t=4215
pian 	篇	c=1 d=1 t=2419
pian ai 	偏愛	c=1 d=1 t=3837
pian xin ju 	偏心矩	c=1 d=1 t=6227
pian yi 	偏移	c=1 d=1 t=2234
piao 	嫖	c=1 d=1 t=6427
piao 	飄	c=1 d=1 t=1717
pin 	拼	c=1 d=1 t=253
pin dao 	頻道	c=0 d=0.1 t=610
pin shang 	拼上	c=1 d=1 t=735
ping 	屏	c=1 d=1 t=3008
ping bi 	屏蔽	c=1 d=1.00002 t=3251
ping guo 	蘋果	c=1 d=1 t=2732
ping ju 	平局	c=1 d=1 t=2187
ping jun 	平均	c=3 d=1.21225 t=5320
ping lun 	評論	c=3 d=1.99462 t=1296
ping mian 	平面	c=4 d=0.849997 t=6116
ping mian nei 	平面內	c=1 d=1 t=6117
ping mu 	屏幕	c=5 d=1.00828 t=1299
ping mu chang shang 	屏幕廠商	c=1 d=1 t=64
ping wang 	平王	c=0 d=0.1 t=6228
ping wang mu 	平王墓	c=1 d=1 t=6229
ping xing 	平行	c=1 d=1 t=6113
po 	破	c=2 d=1.84366 t=6210
po jie 	破解	c=12 d=1.004 t=5253
pu 	噗	c=1 d=1 t=449
pu la 	普拉	c=0 d=0.1 t=5163
pu tong 	普通	c=4 d=1.00148 t=5816
qi 	其	c=6 d=1.01888 t=6031
qi 	器	c=1 d=0.1 t=6140
qi 	起	c=1 d=1.09753 t=1445
qi che 	汽車	c=1 d=1 t=3590
qi dai 	期待	c=1 d=1 t=3761
qi de 	起得	c=0 d=0.1 t=4778
qi de zhe ge ming zi 	起得這個名字	c=1 d=1 t=4779
qi dong 	啓動	c=1 d=1 t=4891
qi dong zi jin 	啓動資金	c=1 d=1 t=2667
qi e 	企鵝	c=1 d=0.596585 t=4957
qi e guan 	企鵝罐	c=1 d=1 t=4958
qi ge 	騎個	c=1 d=1 t=6358
qi huo 	起火	c=0 d=0.1 t=1488
qi ke 	豈可	c=0 d=0.1 t=5659
qi ke xiu 	豈可修	c=1 d=1 t=5660
qi lai 	起來	c=0 d=0.1 t=4392
qi le 	起了	c=0 d=0.1 t=1489
qi pa 	奇葩	c=1 d=1 t=2404
qi shen me 	起什麼	c=1 d=1 t=1441
qi shi 	其實	c=10 d=1.19751 t=5596
qi shi 	豈是	c=1 d=1 t=2655
qi shi shi 	其實是	c=1 d=1 t=4298
qi shi shi ge 	其實是個	c=1 d=1 t=5480
qi ta 	其他	c=1 d=0.187161 t=3833
qi ta dou shi 	其他都是	c=1 d=1 t=3834
qi wang 	期望	c=1 d=1 t=2671
qi ye 	企業	c=3 d=2.69169 t=489
qi yi 	起義	c=1 d=1 t=1139
qi yue 	契約	c=0 d=0.101734 t=3515
qi yue zhe 	契約者	c=1 d=1 t=3516
qi zhe 	騎着	c=1 d=1 t=6341
qi zhong ji 	起重機	c=1 d=1 t=3635
qi zi 	旗子	c=1 d=1 t=3277
qian 	前	c=3 d=1.01643 t=3844
qian 	錢	c=0 d=0.1 t=5605
qian bao 	錢包	c=1 d=1 t=5646
qian fang 	前方	c=0 d=0.1 t=2475
qian fang gao neng fan ying 	前方高能反映	c=1 d=1 t=2476
qian nian 	前年	c=1 d=1 t=2358
qian ting 	潛艇	c=1 d=1 t=6172
qian zai 	嵌在	c=1 d=1 t=5086
qian zhi 	鉛直	c=1 d=0.952144 t=6084
qian zhi mian 	鉛直麵	c=1 d=1 t=6085
qian zhuan 	前傳	c=1 d=1.09802 t=1175
qiang 	強	c=0 d=0.100002 t=4264
qiang 	搶	c=2 d=1 t=6168
qiang 	槍	c=1 d=0.322574 t=4075
qiang che qiu 	槍車球	c=1 d=1 t=3659
qiang kang peng zhuang 	強抗碰撞	c=1 d=1 t=4265
qiang wei 	薔薇	c=1 d=1 t=2342
qiang xiang 	槍響	c=1 d=1 t=6334
qiang zhi 	強制	c=1 d=1 t=2917
qiao 	橋	c=1 d=1 t=6371
qiao duan 	橋段	c=1 d=1 t=2964
qiao ke 	翹課	c=1 d=1 t=1431
qiao ke li 	巧克力	c=1 d=1 t=3505
qiao miao 	巧妙	c=1 d=1.09501 t=3386
qie 	且	c=1 d=1 t=3937
qie 	切	c=2 d=1.94649 t=5243
qie huan 	切換	c=2 d=1 t=6489
qie kai 	切開	c=1 d=1 t=1416
qie si 	切絲	c=1 d=1 t=882
qie xiang 	切向	c=1 d=1 t=5047
qin liu gan 	禽流感	c=3 d=1.00534 t=4983
qing 	清	c=0 d=0.1 t=2493
qing 	請	c=2 d=0.113159 t=2811
qing 	輕	c=0 d=0.1 t=5074
qing bao 	情報	c=1 d=1 t=4836
qing bao jiao shao 	情報較少	c=1 d=1 t=1844
qing chu 	清楚	c=0 d=0.1 t=1220
qing chun 	青春	c=0 d=0.1 t=4770
qing jian xin 	請堅信	c=1 d=1 t=2812
qing kuang 	情況	c=1 d=1 t=335
qing kuang xia 	情況下	c=1 d=1 t=3153
qing ming 	清明	c=1 d=1 t=3375
qing pai 	輕拍	c=1 d=1 t=4878
qing qing de 	輕輕地	c=1 d=1 t=4415
qing qiu 	請求	c=2 d=1.00003 t=2750
qing sheng 	輕繩	c=1 d=1 t=5098
qing tan huang 	輕彈簧	c=1 d=1 t=5075
qing tong 	青銅	c=3 d=1.49412 t=4373
qing wa 	青蛙	c=1 d=1 t=2777
qing xiao shuo 	輕小說	c=1 d=1 t=2341
qing yi xia 	清一下	c=1 d=1 t=2494
qiu 	求	c=6 d=1.00803 t=6101
qiu 	球	c=2 d=1.00001 t=6087
qiu bai 	球擺	c=3 d=2.85114 t=6061
qiu dao yu 	秋刀魚	c=2 d=1.58567 t=2974
qiu xin 	球心	c=1 d=1 t=6111
qiu zhu 	求助	c=1 d=1 t=692
qu 	去	c=6 d=1.2015 t=5845
qu ba 	去吧	c=1 d=1 t=4079
qu bie 	區別	c=0 d=0.1 t=5601
qu de 	去得	c=1 d=1 t=5445
qu diao 	去掉	c=2 d=1 t=5362
qu dong 	驅動	c=1 d=1 t=517
qu fen 	區分	c=1 d=1 t=675
qu ge shi 	去格式	c=1 d=1 t=2855
qu jin 	趨近	c=1 d=1 t=5861
qu jue yu 	取決於	c=1 d=1 t=861
qu kao shi 	去考試	c=1 d=1 t=1427
qu le 	去了	c=0 d=0.1 t=3887
qu le tang 	去了趟	c=1 d=1 t=3888
qu mu 	曲目	c=1 d=1 t=2192
qu nian 	去年	c=5 d=1 t=6191
qu xian 	曲線	c=1 d=1.06079 t=1819
qu xiao 	取消	c=1 d=1 t=6152
qu yu 	取餘	c=1 d=1 t=3183
quan 	全	c=1 d=0.100009 t=5689
quan 	泉	c=1 d=1 t=4521
quan 	犬	c=0 d=0.1 t=3772
quan bu 	全部	c=1 d=1 t=4446
quan ji 	全集	c=2 d=1.2739 t=3060
quan ling yu 	全領域	c=1 d=1 t=1856
quan nian ling 	全年齡	c=1 d=1 t=3745
quan ping 	全屏	c=0 d=0.1 t=3756
quan ping ma sai ke 	全屏馬賽克	c=1 d=1 t=3757
quan shi 	全屍	c=0 d=0.1 t=3695
quan xian 	權限	c=2 d=1.96079 t=323
quan yi chang zhuang tai 	全異常狀態	c=1 d=1 t=5690
que 	卻	c=1 d=1 t=2829
que ding 	確定	c=1 d=0.1 t=4196
que ding le 	確定了	c=1 d=1 t=4197
que ren 	確認	c=1 d=1 t=3288
que shi 	確實	c=1 d=1 t=3384
que zhen 	確診	c=1 d=1 t=5200
ran hou 	然後	c=11 d=2.19725 t=5212
ran hou dian 	然後點	c=1 d=1 t=662
ran hou jiu 	然後就	c=2 d=1.0003 t=3442
ran hou jiu neng 	然後就能	c=1 d=1 t=2659
rang 	讓	c=4 d=1.00005 t=5814
rang gei 	讓給	c=1 d=1 t=2527
rang ni 	讓你	c=2 d=1 t=6439
rang ta 	讓他	c=1 d=1 t=2144
rao 	繞	c=2 d=1.64082 t=6095
re neng 	熱能	c=0 d=0.1 t=4073
re neng wu qi 	熱能武器	c=1 d=1 t=4074
ren 	人	c=7 d=2.25203 t=5648
ren bei sha 	人被殺	c=1 d=1 t=5649
ren jian 	人間	c=0 d=0.1 t=3699
ren jian zheng fa 	人間蒸發	c=1 d=1 t=3700
ren ke 	認可	c=1 d=1 t=1258
ren lei 	人類	c=6 d=1.14696 t=5141
ren sheng 	人生	c=0 d=0.1 t=2893
ren sheng ying jia 	人生贏家	c=1 d=1 t=2894
ren wei 	認爲	c=0 d=0.1 t=2393
ren wei shi 	認爲是	c=1 d=1 t=1277
ren wu 	任務	c=1 d=1 t=5949
ren xing 	任性	c=0 d=0.1 t=4150
ren xuan 	任選	c=1 d=1 t=2503
ren yuan 	人員	c=1 d=1 t=1262
ren zheng 	認證	c=0 d=0.100075 t=4972
ren zheng ma 	認證碼	c=1 d=1 t=3395
ren zheng xing 	認證性	c=1 d=1 t=3393
reng 	仍	c=1 d=1 t=3641
reng gei 	扔給	c=1 d=1 t=1635
ri li 	日曆	c=2 d=1.99501 t=4527
ri qi 	日期	c=0 d=0.1 t=57
ri sheng 	日升	c=2 d=1.97045 t=4788
ri wen 	日文	c=0 d=0.1 t=2845
ri wen ban 	日文版	c=2 d=1.95123 t=280
ri wen zi ti 	日文字體	c=1 d=1 t=2846
ri yu 	日語	c=1 d=1 t=4798
rong qi 	容器	c=1 d=1 t=967
rong yan 	熔岩	c=1 d=1 t=6290
ru guo 	如果	c=10 d=1.19068 t=5013
ru he 	如何	c=5 d=1.00005 t=4668
ru men 	入門	c=1 d=1 t=2306
ru shi 	如是	c=1 d=1 t=1852
ru tu 	如圖	c=1 d=1 t=3559
ru tu suo shi 	如圖所示	c=2 d=1.00001 t=5996
ru tu suo shi de yuan zhui bai 	如圖所示的圓錐擺	c=1 d=1 t=1883
ru yi 	如意	c=0 d=0.1 t=5305
ru yi shen jian 	如意神劍	c=1 d=1 t=5306
ru yu 	如欲	c=1 d=1 t=1833
ruan 	軟	c=0 d=0.1 t=2903
ruan jian 	軟件	c=2 d=1 t=6434
ruan mei zi 	軟妹子	c=1 d=1 t=2904
run 	潤	c=1 d=1 t=2882
run run 	潤潤	c=1 d=1 t=5557
ruo 	若	c=3 d=1.00018 t=3569
ruo bao le 	弱爆了	c=2 d=1 t=4924
ruo zhe 	弱者	c=4 d=1.24541 t=4978
sa 	撒	c=1 d=1 t=5988
sai ya 	塞牙	c=1 d=1 t=2092
san 	三	c=0 d=0.117291 t=3247
san fen zhong 	三分鐘	c=1 d=1 t=1193
san ge 	三個	c=1 d=1 t=5233
san jiao 	三角	c=0 d=0.1 t=6178
san jiao bian huan 	三角變換	c=1 d=1 t=6179
san nian 	三年	c=1 d=1 t=5402
san pai 	三拍	c=0 d=0.1 t=3650
san ren xing 	三人行	c=1 d=1 t=3106
san shi nian 	三十年	c=1 d=1 t=2897
san wei yi ti 	三位一體	c=4 d=1.51588 t=2182
san xing 	三星	c=3 d=2.97025 t=80
sang shi 	喪失	c=1 d=1 t=6424
sang xin bing kuang 	喪心病狂	c=3 d=1 t=5364
sao 	騷	c=1 d=1 t=558
sao nian 	騷年	c=1 d=1 t=3477
se 	色	c=0 d=0.1 t=3845
sha 	殺	c=0 d=0.1 t=4182
sha a a 	傻呵呵	c=0 d=0.1 t=361
sha bi 	傻屄	c=1 d=1 t=4275
sha che 	剎車	c=1 d=1 t=3637
sha di li 	剎帝利	c=1 d=1 t=2916
sha guo 	砂鍋	c=1 d=1 t=1061
sha shi bi ya 	莎士比亞	c=1 d=1 t=2888
sha shi jian 	殺時間	c=1 d=1 t=2019
sha tan pai qiu 	沙灘排球	c=1 d=1 t=5432
sha zhi 	砂紙	c=0 d=0.1 t=5177
shan 	閃	c=2 d=1.97531 t=3012
shan chu 	刪除	c=2 d=1.71534 t=2061
shan diao 	刪掉	c=2 d=1.00002 t=2767
shan ping 	閃屏	c=2 d=1.70469 t=3080
shan shuo 	閃爍	c=2 d=1.99005 t=3013
shan xia 	閃瞎	c=1 d=1 t=5303
shang 	上	c=23 d=1.93205 t=6094
shang bang 	上榜	c=2 d=1.93952 t=487
shang che 	上車	c=1 d=1 t=744
shang chuan 	上傳	c=2 d=1 t=4066
shang ci 	上次	c=2 d=1.00723 t=3861
shang ci de 	上次的	c=1 d=1 t=618
shang de 	上的	c=1 d=1 t=1739
shang di 	上帝	c=2 d=1.21119 t=4108
shang fen 	上墳	c=1 d=1 t=4090
shang gu 	上古	c=0 d=0.1 t=2062
shang gu juan zhou 	上古卷軸	c=2 d=1.99501 t=2064
shang hai 	上海	c=4 d=1.02269 t=6327
shang hai 	傷害	c=1 d=0.176536 t=4703
shang hai jiao da 	上海交大	c=2 d=1.79453 t=6375
shang hai jiao tong da xue 	上海交通大學	c=2 d=1 t=6014
shang ji 	上集	c=1 d=1 t=4712
shang ke 	上課	c=1 d=1 t=3438
shang lai 	上來	c=1 d=1 t=5297
shang le 	上了	c=1 d=1 t=1386
shang liang 	商量	c=0 d=0.1 t=461
shang liang yi xia 	商量一下	c=1 d=1 t=462
shang mian 	上面	c=2 d=1 t=5825
shang ren 	商人	c=1 d=1 t=5351
shang xian 	上線	c=1 d=1 t=5648
shang ye xing 	商業性	c=1 d=1 t=173
shang yi 	上一	c=0 d=0.1 t=4769
shang yi ban ben 	上一版本	c=1 d=1 t=4770
shang yi ci 	上一次	c=1 d=1 t=4117
shao 	勺	c=1 d=1 t=519
shao 	少	c=0 d=0.1 t=5396
shao 	燒	c=1 d=0.100129 t=5657
shao bu si 	燒不死	c=1 d=1 t=5658
shao dai 	捎帶	c=1 d=1 t=856
shao kan le 	少看了	c=1 d=1 t=5397
shao le 	少了	c=2 d=0.100007 t=3866
shao le liang ge 	少了兩個	c=1 d=1 t=3867
shao le xie 	少了些	c=1 d=1 t=1464
shao nian 	少年	c=4 d=1.00013 t=5423
shao nv 	少女	c=4 d=3.18922 t=4241
shao you 	少有	c=1 d=1 t=883
she 	社	c=0 d=0.100001 t=3835
she hui 	社會	c=1 d=1 t=1541
she ji 	設計	c=1 d=1 t=6436
she ji shi 	設計師	c=1 d=0.100617 t=4048
she shou zuo 	射手座	c=1 d=1 t=2140
she xian 	射線	c=0 d=0.1 t=6286
she zhi 	設置	c=1 d=1 t=1453
shen 	神	c=1 d=0.103231 t=4916
shen cha 	審查	c=1 d=1 t=4570
shen chang 	伸長	c=2 d=1.0002 t=6098
shen da ren 	神大人	c=1 d=1 t=4230
shen dan mu 	神彈幕	c=1 d=1 t=4917
shen fen zheng 	身份證	c=1 d=1 t=4018
shen gun 	神棍	c=1 d=1 t=5579
shen jian 	神劍	c=0 d=0.1 t=5305
shen jiao 	神教	c=1 d=1 t=813
shen me 	什麼	c=14 d=1.03417 t=6466
shen me ce lve 	什麼策略	c=1 d=1 t=1516
shen me ceng ci 	什麼層次	c=1 d=1 t=5266
shen me de 	什麼的	c=9 d=1.25139 t=5222
shen me dong xi 	什麼東西	c=0 d=0.1 t=4719
shen me hui shi 	什麼回事	c=1 d=1 t=5656
shen me liu liang 	什麼流量	c=1 d=1 t=797
shen me shi hou 	什麼時候	c=4 d=1.00026 t=5360
shen mei 	審美	c=0 d=0.1 t=3422
shen mei bu tong 	審美不同	c=1 d=1 t=3423
shen pan 	審判	c=1 d=1 t=1968
shen qie 	深切	c=1 d=1 t=1656
shen qing 	申請	c=3 d=1.00311 t=4032
shen ti 	身體	c=2 d=1.00002 t=4838
shen tou dao 	滲透到	c=1 d=1 t=5957
shen xi 	深吸	c=0 d=0.1 t=6419
shen xi yi kou qi 	深吸一口氣	c=1 d=1 t=6420
sheng 	生	c=0 d=0.1 t=4249
sheng 	繩	c=1 d=1 t=5110
sheng 	聖	c=1 d=1.06737 t=2118
sheng chang 	繩長	c=1 d=1 t=1884
sheng cheng 	生成	c=0 d=0.1 t=4382
sheng cheng ma 	生成碼	c=1 d=1 t=4383
sheng dai 	生代	c=1 d=1 t=2127
sheng dou shi 	聖鬥士	c=2 d=1.98511 t=2124
sheng ji 	升級	c=3 d=1.00002 t=4637
sheng jian chuan shuo 	聖劍傳說	c=2 d=1.99501 t=2041
sheng li 	勝利	c=1 d=1.05599 t=887
sheng ming 	生命	c=1 d=1 t=3518
sheng wu 	生物	c=0 d=0.1 t=3662
sheng xia 	剩下	c=1 d=1 t=5712
sheng xia 	盛夏	c=1 d=1 t=3728
sheng yi 	聖衣	c=4 d=1.00004 t=4371
sheng yin 	聲音	c=3 d=1 t=4094
sheng zhong 	繩中	c=1 d=1 t=1919
sheng zi 	繩子	c=1 d=1.00002 t=3596
sheng zi yi duan gu ding 	繩子一段固定	c=1 d=1 t=1886
shi 	事	c=2 d=1.00003 t=4696
shi 	使	c=2 d=1.00564 t=6411
shi 	十	c=0 d=0.1 t=2990
shi 	屎	c=1 d=1 t=6478
shi 	市	c=1 d=1 t=3062
shi 	師	c=0 d=0.1 t=2352
shi 	式	c=1 d=1 t=2489
shi 	是	c=76 d=3.25003 t=6450
shi 	時	c=10 d=1.57734 t=6121
shi a 	是啊	c=2 d=1.00163 t=4270
shi ba 	是吧	c=6 d=1.05813 t=6257
shi bie 	識別	c=1 d=1 t=2745
shi bu shi 	是不是	c=7 d=0.103195 t=5392
shi chang 	市場	c=1 d=1 t=2670
shi dai 	時代	c=0 d=0.1 t=1397
shi de 	似的	c=4 d=1 t=5554
shi duo shao qian 	是多少錢	c=1 d=1 t=446
shi er 	事兒	c=1 d=1 t=1220
shi ge 	是個	c=2 d=0.119697 t=5479
shi hou 	時候	c=12 d=1.01199 t=6503
shi hui he 	十回合	c=1 d=1 t=2991
shi jia 	試駕	c=1 d=1 t=1876
shi jian 	事件	c=1 d=1 t=1877
shi jian 	時間	c=19 d=1.00001 t=6407
shi jie 	世界	c=4 d=0.479624 t=4733
shi jie 	十誡	c=1 d=0.102997 t=3904
shi jie de mi mi 	世界的秘密	c=1 d=1 t=1780
shi jie ming qu 	十誡名曲	c=1 d=1 t=3905
shi ling 	食靈	c=1 d=1 t=4042
shi ming 	實名	c=1 d=1 t=5977
shi ne 	是呢	c=1 d=1 t=6308
shi nian 	十年	c=0 d=0.1 t=2896
shi pin 	視頻	c=2 d=1.97531 t=2551
shi pu 	食譜	c=1 d=1 t=4737
shi qing 	事情	c=0 d=0.1 t=648
shi shi 	試試	c=2 d=1.2658 t=2565
shi shi zai zai 	實實在在	c=0 d=0.1 t=407
shi shui 	是誰	c=1 d=1 t=5992
shi tou 	石頭	c=1 d=1 t=4947
shi wei le 	是爲了	c=1 d=1 t=5784
shi wen 	試問	c=1 d=1 t=973
shi wo 	是我	c=0 d=0.1 t=5245
shi wu 	食物	c=1 d=1 t=1017
shi xi 	世襲	c=2 d=1.97045 t=2112
shi xiang 	事象	c=1 d=1 t=3986
shi xiang 	事項	c=2 d=1.98511 t=3975
shi xin 	實心	c=1 d=1 t=6070
shi yan 	時延	c=3 d=2.95556 t=3145
shi yan bao gao 	實驗報告	c=1 d=1 t=644
shi yan shi 	實驗室	c=1 d=1 t=5018
shi yi zhong 	是一種	c=1 d=1 t=5781
shi yong 	使用	c=7 d=1.00015 t=5267
shi yuan shen tai lang 	石原慎太郎	c=1 d=1 t=4640
shi zai shi 	實在是	c=0 d=0.1 t=2941
shi zhe 	使者	c=0 d=0.1 t=2878
shou 	手	c=2 d=1 t=3630
shou 	授	c=0 d=0.1 t=3047
shou 	首	c=1 d=1 t=2191
shou bing 	手柄	c=1 d=1 t=4525
shou bu liao 	受不了	c=0 d=0.198511 t=834
shou can 	手殘	c=1 d=1 t=5247
shou dao 	受到	c=1 d=1 t=5803
shou dao 	收到	c=0 d=0.1 t=781
shou dian 	手電	c=1 d=1 t=5572
shou dian tong 	手電筒	c=2 d=1.9802 t=5574
shou heng 	守恆	c=0 d=0.1 t=5840
shou hua 	手滑	c=2 d=1.04416 t=787
shou ji 	手機	c=1 d=1 t=4020
shou ju 	收據	c=1 d=1 t=2314
shou ming 	壽命	c=2 d=1.95123 t=5021
shou tao 	手套	c=0 d=0.1 t=4165
shou ting 	收聽	c=1 d=1 t=2190
shou xuan 	首選	c=1 d=1 t=5295
shou yin 	手印	c=0 d=0.1 t=3714
shu 	數	c=3 d=1.23712 t=5641
shu 	書	c=0 d=0.1 t=732
shu 	樹	c=0 d=0.1 t=1395
shu 	術	c=0 d=0.1 t=1708
shu biao 	鼠標	c=2 d=1.00056 t=3506
shu ju 	數據	c=2 d=1.98511 t=1320
shu ju bao 	數據包	c=1 d=1 t=3285
shu ju chuan shu 	數據傳輸	c=0 d=0.1 t=3295
shu ju chuan shu lv 	數據傳輸率	c=1 d=1 t=3296
shu li 	數理	c=0 d=0.1 t=28
shu li fang cheng 	數理方程	c=1 d=1 t=29
shu liang 	數量	c=0 d=0.1 t=5973
shu liang xian zhi 	數量限制	c=1 d=1 t=5974
shu qian 	數千	c=1 d=1 t=3859
shu qian 	書籤	c=2 d=1.92774 t=3875
shu ru 	輸入	c=1 d=1 t=522
shu ru fa 	輸入法	c=2 d=0.97531 t=6507
shu shu 	數數	c=0 d=0.1 t=4268
shu tiao 	薯條	c=1 d=1 t=3966
shu xi 	熟悉	c=2 d=1.98511 t=4026
shu xu guan 	鼠鬚管	c=2 d=0.995012 t=6507
shu xue 	數學	c=0 d=0.1 t=829
shu zhi 	豎直	c=1 d=1 t=6382
shu zhi fa she 	豎直發射	c=1 d=1 t=3552
shu zi jian 	數字鍵	c=0 d=0.1 t=4847
shu zi jian pan 	數字鍵盤	c=1 d=1 t=4848
shua 	刷	c=1 d=1 t=2586
shuai 	帥	c=0 d=0.1 t=4153
shuai bao 	帥爆	c=1 d=1 t=889
